ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.89,0.84,-9.1,-0.24,0.55,-9.78,-0.15,-0.04,0.58,0,0.02,-0.47,-20.88,-7.26,82.68,264.13,-3.218,178.653,74840,2019-05-30 12:13:29:189
-0.89,0.84,-9.1,-0.24,0.55,-9.78,-0.15,-0.04,0.58,0,0.02,-0.47,-20.88,-7.26,82.68,264.13,-3.218,178.653,74844,2019-05-30 12:13:29:193
-0.89,0.84,-9.1,-0.24,0.55,-9.78,-0.15,-0.04,0.58,0,0.02,-0.47,-20.88,-7.26,82.68,264.13,-3.218,178.653,74851,2019-05-30 12:13:29:200
-0.89,0.84,-9.1,-0.24,0.55,-9.78,-0.15,-0.04,0.58,0,0.02,-0.47,-20.88,-7.26,82.68,264.13,-3.218,178.653,74854,2019-05-30 12:13:29:203
-0.89,0.84,-9.1,-0.24,0.55,-9.78,-0.15,-0.04,0.58,0.02,0.02,-0.39,-20.1,-8.34,83.58,264.13,-3.218,178.653,74860,2019-05-30 12:13:29:209
-0.89,0.84,-9.1,-0.24,0.55,-9.78,-0.15,-0.04,0.58,0.02,0.02,-0.39,-20.1,-8.34,83.58,264.13,-3.218,178.653,74865,2019-05-30 12:13:29:214
-0.89,0.84,-9.1,-0.24,0.55,-9.78,-0.15,-0.04,0.58,0.02,0.02,-0.39,-20.1,-8.34,83.58,264.13,-3.218,178.653,74870,2019-05-30 12:13:29:219
-0.89,0.84,-9.1,-0.24,0.55,-9.78,-0.15,-0.04,0.58,0.02,0.02,-0.39,-20.1,-8.34,83.58,264.13,-3.218,178.653,74875,2019-05-30 12:13:29:224
-0.89,0.84,-9.1,-0.24,0.55,-9.78,-0.15,-0.04,0.58,0.02,0.02,-0.39,-20.1,-8.34,83.58,264.13,-3.218,178.653,74879,2019-05-30 12:13:29:228
-0.81,-0.42,-9.94,-0.24,0.54,-9.78,-0.07,-1.19,-0.24,0.02,0.02,-0.39,-20.1,-8.34,83.58,264.13,-3.218,178.653,74887,2019-05-30 12:13:29:236
-0.81,-0.42,-9.94,-0.24,0.54,-9.78,-0.07,-1.19,-0.24,0.02,0.02,-0.39,-20.1,-8.34,83.58,264.13,-3.218,178.653,74889,2019-05-30 12:13:29:238
-0.81,-0.42,-9.94,-0.24,0.54,-9.78,-0.07,-1.19,-0.24,0.02,0.02,-0.39,-20.1,-8.34,83.58,264.13,-3.218,178.653,74896,2019-05-30 12:13:29:245
-0.81,-0.42,-9.94,-0.24,0.54,-9.78,-0.07,-1.19,-0.24,0.02,0.02,-0.39,-20.1,-8.34,83.58,264.13,-3.218,178.653,74900,2019-05-30 12:13:29:249
-0.81,-0.42,-9.94,-0.24,0.54,-9.78,-0.07,-1.19,-0.24,0.02,0.02,-0.35,-19.8,-8.45,84.36,261.27,-3.159,178.594,74905,2019-05-30 12:13:29:254
-0.81,-0.42,-9.94,-0.24,0.54,-9.78,-0.07,-1.19,-0.24,0.02,0.02,-0.35,-19.8,-8.45,84.36,261.27,-3.159,178.594,74909,2019-05-30 12:13:29:258
-0.81,-0.42,-9.94,-0.24,0.54,-9.78,-0.07,-1.19,-0.24,0.02,0.02,-0.35,-19.8,-8.45,84.36,261.27,-3.159,178.594,74915,2019-05-30 12:13:29:264
-0.72,0.27,-9.62,-0.25,0.53,-9.78,-0.02,-0.34,0.01,0.02,0.02,-0.35,-19.8,-8.45,84.36,261.27,-3.159,178.594,74926,2019-05-30 12:13:29:275
-0.72,0.27,-9.62,-0.25,0.53,-9.78,-0.02,-0.34,0.01,0.02,0.02,-0.35,-19.8,-8.45,84.36,261.27,-3.159,178.594,74927,2019-05-30 12:13:29:276
-0.72,0.27,-9.62,-0.25,0.53,-9.78,-0.02,-0.34,0.01,0.02,0.02,-0.35,-19.8,-8.45,84.36,261.27,-3.159,178.594,74930,2019-05-30 12:13:29:279
-0.72,0.27,-9.62,-0.25,0.53,-9.78,-0.02,-0.34,0.01,0.02,0.02,-0.35,-19.8,-8.45,84.36,261.27,-3.159,178.594,74935,2019-05-30 12:13:29:284
-0.72,0.27,-9.62,-0.25,0.53,-9.78,-0.02,-0.34,0.01,0.02,0.02,-0.35,-19.8,-8.45,84.36,261.27,-3.159,178.594,74940,2019-05-30 12:13:29:289
-0.72,0.27,-9.62,-0.25,0.53,-9.78,-0.02,-0.34,0.01,0.02,0.02,-0.35,-19.8,-8.45,84.36,261.27,-3.159,178.594,74945,2019-05-30 12:13:29:294
-0.2,0.24,-10.18,-0.25,0.53,-9.78,-0.02,-0.34,0.01,0.05,0,-0.33,-18.83,-8.82,85.44,261.27,-3.159,178.594,74949,2019-05-30 12:13:29:298
-0.2,0.24,-10.18,-0.25,0.51,-9.78,0.41,-0.3,-0.5,0.05,0,-0.33,-18.83,-8.82,85.44,261.27,-3.159,178.594,74954,2019-05-30 12:13:29:303
-0.2,0.24,-10.18,-0.25,0.51,-9.78,0.41,-0.3,-0.5,0.05,0,-0.33,-18.83,-8.82,85.44,261.27,-3.159,178.594,74959,2019-05-30 12:13:29:308
-0.2,0.24,-10.18,-0.25,0.51,-9.78,0.41,-0.3,-0.5,0.05,0,-0.33,-18.83,-8.82,85.44,261.27,-3.159,178.594,74965,2019-05-30 12:13:29:314
-0.2,0.24,-10.18,-0.25,0.51,-9.78,0.41,-0.3,-0.5,0.05,0,-0.33,-18.83,-8.82,85.44,261.27,-3.159,178.594,74970,2019-05-30 12:13:29:319
-0.2,0.24,-10.18,-0.25,0.51,-9.78,0.41,-0.3,-0.5,0.05,0,-0.33,-18.83,-8.82,85.44,261.27,-3.159,178.594,74974,2019-05-30 12:13:29:323
-0.2,0.24,-10.18,-0.25,0.51,-9.78,0.41,-0.3,-0.5,0.05,0,-0.33,-18.83,-8.82,85.44,261.27,-3.159,178.594,74979,2019-05-30 12:13:29:328
-0.2,0.24,-10.18,-0.25,0.51,-9.78,0.41,-0.3,-0.5,0.05,0,-0.33,-18.83,-8.82,85.44,261.27,-3.159,178.594,74986,2019-05-30 12:13:29:335
-0.86,0.65,-10.16,-0.24,0.5,-9.79,-0.31,0.23,-0.45,0.08,0.01,-0.37,-18.83,-6.36,87.18,265.984,-2.984,178.536,74990,2019-05-30 12:13:29:339
-0.86,0.65,-10.16,-0.24,0.5,-9.79,-0.31,0.23,-0.45,0.08,0.01,-0.37,-18.83,-6.36,87.18,265.984,-2.984,178.536,74995,2019-05-30 12:13:29:344
-0.86,0.65,-10.16,-0.24,0.5,-9.79,-0.31,0.23,-0.45,0.08,0.01,-0.37,-18.83,-6.36,87.18,265.984,-2.984,178.536,75000,2019-05-30 12:13:29:349
-0.86,0.65,-10.16,-0.24,0.5,-9.79,-0.31,0.23,-0.45,0.08,0.01,-0.37,-18.83,-6.36,87.18,265.984,-2.984,178.536,75005,2019-05-30 12:13:29:354
-0.86,0.65,-10.16,-0.24,0.5,-9.79,-0.31,0.23,-0.45,0.08,0.01,-0.37,-18.83,-6.36,87.18,265.984,-2.984,178.536,75010,2019-05-30 12:13:29:359
-0.86,0.65,-10.16,-0.24,0.5,-9.79,-0.31,0.23,-0.45,0.08,0.01,-0.37,-18.83,-6.36,87.18,265.984,-2.984,178.536,75017,2019-05-30 12:13:29:366
-0.86,0.65,-10.16,-0.24,0.5,-9.79,-0.31,0.23,-0.45,0.08,0.01,-0.37,-18.83,-6.36,87.18,265.984,-2.984,178.536,75020,2019-05-30 12:13:29:369
-0.86,0.65,-10.16,-0.24,0.5,-9.79,-0.31,0.23,-0.45,0.08,0.01,-0.37,-18.83,-6.36,87.18,265.984,-2.984,178.536,75025,2019-05-30 12:13:29:374
-0.53,0.34,-10.33,-0.24,0.5,-9.79,-0.31,0.23,-0.45,0.08,0.01,-0.37,-16.91,-4.86,86.82,265.984,-2.984,178.536,75030,2019-05-30 12:13:29:379
-0.53,0.34,-10.33,-0.24,0.48,-9.79,-0.07,-0.03,-0.64,0.07,0.01,-0.38,-16.91,-4.86,86.82,265.984,-2.984,178.536,75035,2019-05-30 12:13:29:384
-0.53,0.34,-10.33,-0.24,0.48,-9.79,-0.07,-0.03,-0.64,0.07,0.01,-0.38,-16.91,-4.86,86.82,265.984,-2.984,178.536,75040,2019-05-30 12:13:29:389
-0.53,0.34,-10.33,-0.24,0.48,-9.79,-0.07,-0.03,-0.64,0.07,0.01,-0.38,-16.91,-4.86,86.82,265.984,-2.984,178.536,75046,2019-05-30 12:13:29:395
-0.53,0.34,-10.33,-0.24,0.48,-9.79,-0.07,-0.03,-0.64,0.07,0.01,-0.38,-16.91,-4.86,86.82,265.984,-2.984,178.536,75050,2019-05-30 12:13:29:399
-0.53,0.34,-10.33,-0.24,0.48,-9.79,-0.07,-0.03,-0.64,0.07,0.01,-0.38,-16.91,-4.86,86.82,265.984,-2.984,178.536,75055,2019-05-30 12:13:29:404
-0.53,0.34,-10.33,-0.24,0.48,-9.79,-0.07,-0.03,-0.64,0.07,0.01,-0.38,-16.91,-4.86,86.82,265.984,-2.984,178.536,75060,2019-05-30 12:13:29:409
-0.53,0.34,-10.33,-0.24,0.48,-9.79,-0.07,-0.03,-0.64,0.07,0.01,-0.38,-16.91,-4.86,86.82,265.984,-2.984,178.536,75065,2019-05-30 12:13:29:414
0.29,0.39,-10.05,-0.23,0.47,-9.79,0.62,0.08,-0.35,0.05,-0.01,-0.38,-16.74,-2.52,87.48,273.713,-2.806,178.596,75070,2019-05-30 12:13:29:419
0.29,0.39,-10.05,-0.23,0.47,-9.79,0.62,0.08,-0.35,0.05,-0.01,-0.38,-16.74,-2.52,87.48,273.713,-2.806,178.596,75074,2019-05-30 12:13:29:423
0.29,0.39,-10.05,-0.23,0.47,-9.79,0.62,0.08,-0.35,0.05,-0.01,-0.38,-16.74,-2.52,87.48,273.713,-2.806,178.596,75080,2019-05-30 12:13:29:429
0.29,0.39,-10.05,-0.23,0.47,-9.79,0.62,0.08,-0.35,0.05,-0.01,-0.38,-16.74,-2.52,87.48,273.713,-2.806,178.596,75085,2019-05-30 12:13:29:434
0.29,0.39,-10.05,-0.23,0.47,-9.79,0.62,0.08,-0.35,0.05,-0.01,-0.38,-16.74,-2.52,87.48,273.713,-2.806,178.596,75089,2019-05-30 12:13:29:438
0.29,0.39,-10.05,-0.23,0.47,-9.79,0.62,0.08,-0.35,0.05,-0.01,-0.38,-16.74,-2.52,87.48,273.713,-2.806,178.596,75095,2019-05-30 12:13:29:444
-0.04,0.64,-9.52,-0.23,0.46,-9.79,0.22,0.29,0.21,0.02,-0.02,-0.41,-16.8,-1.5,86.34,273.713,-2.806,178.596,75099,2019-05-30 12:13:29:448
-0.04,0.64,-9.52,-0.23,0.46,-9.79,0.22,0.29,0.21,0.02,-0.02,-0.41,-16.8,-1.5,86.34,273.713,-2.806,178.596,75105,2019-05-30 12:13:29:454
-0.04,0.64,-9.52,-0.23,0.46,-9.79,0.22,0.29,0.21,0.02,-0.02,-0.41,-16.8,-1.5,86.34,273.713,-2.806,178.596,75110,2019-05-30 12:13:29:459
-0.04,0.64,-9.52,-0.23,0.46,-9.79,0.22,0.29,0.21,0.02,-0.02,-0.41,-16.8,-1.5,86.34,273.713,-2.806,178.596,75115,2019-05-30 12:13:29:464
-0.04,0.64,-9.52,-0.23,0.46,-9.79,0.22,0.29,0.21,0.02,-0.02,-0.41,-16.8,-1.5,86.34,273.713,-2.806,178.596,75120,2019-05-30 12:13:29:469
-0.04,0.64,-9.52,-0.23,0.46,-9.79,0.22,0.29,0.21,0.02,-0.02,-0.41,-16.8,-1.5,86.34,273.713,-2.806,178.596,75125,2019-05-30 12:13:29:474
-0.04,0.64,-9.52,-0.23,0.46,-9.79,0.22,0.29,0.21,0.02,-0.02,-0.41,-16.8,-1.5,86.34,273.713,-2.806,178.596,75129,2019-05-30 12:13:29:478
-0.04,0.64,-9.52,-0.23,0.46,-9.79,0.22,0.29,0.21,0.02,-0.02,-0.41,-16.8,-1.5,86.34,273.713,-2.806,178.596,75135,2019-05-30 12:13:29:484
-0.04,0.64,-9.52,-0.23,0.46,-9.79,0.22,0.29,0.21,0.02,-0.02,-0.41,-16.8,-1.5,86.34,273.713,-2.806,178.596,75140,2019-05-30 12:13:29:489
-0.04,0.64,-9.52,-0.23,0.46,-9.79,0.22,0.29,0.21,0.02,-0.02,-0.41,-16.8,-1.5,86.34,273.713,-2.806,178.596,75145,2019-05-30 12:13:29:494
-0.94,0.34,-9.91,-0.23,0.45,-9.79,-0.6,0,-0.19,0.01,0,-0.47,-16.55,0.23,84.96,281.803,-2.689,178.654,75150,2019-05-30 12:13:29:499
-0.94,0.34,-9.91,-0.23,0.45,-9.79,-0.6,0,-0.19,0.01,0,-0.47,-16.55,0.23,84.96,281.803,-2.689,178.654,75155,2019-05-30 12:13:29:504
-0.94,0.34,-9.91,-0.23,0.45,-9.79,-0.6,0,-0.19,0.01,0,-0.47,-16.55,0.23,84.96,281.803,-2.689,178.654,75160,2019-05-30 12:13:29:509
-0.94,0.34,-9.91,-0.23,0.45,-9.79,-0.6,0,-0.19,0.01,0,-0.47,-16.55,0.23,84.96,281.803,-2.689,178.654,75164,2019-05-30 12:13:29:513
-0.94,0.34,-9.91,-0.23,0.45,-9.79,-0.6,0,-0.19,0.01,0,-0.47,-16.55,0.23,84.96,281.803,-2.689,178.654,75170,2019-05-30 12:13:29:519
-0.94,0.34,-9.91,-0.23,0.45,-9.79,-0.6,0,-0.19,0.01,0,-0.47,-16.55,0.23,84.96,281.803,-2.689,178.654,75174,2019-05-30 12:13:29:523
-0.94,0.34,-9.91,-0.23,0.45,-9.79,-0.6,0,-0.19,0.01,0,-0.47,-16.55,0.23,84.96,281.803,-2.689,178.654,75181,2019-05-30 12:13:29:530
-0.94,0.34,-9.91,-0.23,0.45,-9.79,-0.6,0,-0.19,0.01,0,-0.47,-16.55,0.23,84.96,281.803,-2.689,178.654,75185,2019-05-30 12:13:29:534
-1.17,-0.26,-10.26,-0.23,0.45,-9.79,-0.6,0,-0.19,0.01,0,-0.47,-15.77,0.83,84.24,281.803,-2.689,178.654,75190,2019-05-30 12:13:29:539
-1.17,-0.26,-10.26,-0.24,0.45,-9.79,-0.77,-0.57,-0.54,0.03,0.01,-0.53,-15.77,0.83,84.24,281.803,-2.689,178.654,75195,2019-05-30 12:13:29:544
-1.17,-0.26,-10.26,-0.24,0.45,-9.79,-0.77,-0.57,-0.54,0.03,0.01,-0.53,-15.77,0.83,84.24,281.803,-2.689,178.654,75200,2019-05-30 12:13:29:549
-1.17,-0.26,-10.26,-0.24,0.45,-9.79,-0.77,-0.57,-0.54,0.03,0.01,-0.53,-15.77,0.83,84.24,281.803,-2.689,178.654,75209,2019-05-30 12:13:29:558
-1.17,-0.26,-10.26,-0.24,0.45,-9.79,-0.77,-0.57,-0.54,0.03,0.01,-0.53,-15.77,0.83,84.24,281.803,-2.689,178.654,75210,2019-05-30 12:13:29:559
-1.17,-0.26,-10.26,-0.24,0.45,-9.79,-0.77,-0.57,-0.54,0.03,0.01,-0.53,-15.77,0.83,84.24,281.803,-2.689,178.654,75215,2019-05-30 12:13:29:564
-0.78,0.93,-10.29,-0.24,0.45,-9.79,-0.77,-0.57,-0.54,0.03,0.01,-0.53,-15.77,0.83,84.24,281.803,-2.689,178.654,75223,2019-05-30 12:13:29:572
-0.78,0.93,-10.29,-0.24,0.45,-9.79,-0.77,-0.57,-0.54,0.03,0.01,-0.53,-15.77,0.83,84.24,281.803,-2.689,178.654,75224,2019-05-30 12:13:29:573
-0.78,0.93,-10.29,-0.24,0.45,-9.79,-0.77,-0.57,-0.54,0.03,0.01,-0.53,-15.77,0.83,84.24,281.803,-2.689,178.654,75230,2019-05-30 12:13:29:579
-0.78,0.93,-10.29,-0.24,0.45,-9.79,-0.77,-0.57,-0.54,0.03,0.01,-0.53,-15.77,0.83,84.24,281.803,-2.689,178.654,75235,2019-05-30 12:13:29:584
-0.78,0.93,-10.29,-0.25,0.44,-9.79,0.04,-0.94,-0.24,0.03,0,-0.59,-14.94,1.79,81.6,288.664,-2.631,178.596,75241,2019-05-30 12:13:29:590
-0.09,0.15,-10.81,-0.25,0.44,-9.79,0.04,-0.94,-0.24,0.03,0,-0.59,-14.94,1.79,81.6,288.664,-2.631,178.596,75245,2019-05-30 12:13:29:594
-0.09,0.15,-10.81,-0.25,0.44,-9.79,0.04,-0.94,-0.24,0.03,0,-0.59,-14.94,1.79,81.6,288.664,-2.631,178.596,75250,2019-05-30 12:13:29:599
-0.09,0.15,-10.81,-0.25,0.44,-9.79,0.04,-0.94,-0.24,0.03,0,-0.59,-14.94,1.79,81.6,288.664,-2.631,178.596,75257,2019-05-30 12:13:29:606
-0.09,0.15,-10.81,-0.25,0.44,-9.79,0.04,-0.94,-0.24,0.03,0,-0.59,-14.94,1.79,81.6,288.664,-2.631,178.596,75260,2019-05-30 12:13:29:609
-0.09,0.15,-10.81,-0.25,0.44,-9.79,0.04,-0.94,-0.24,0.03,0,-0.59,-14.94,1.79,81.6,288.664,-2.631,178.596,75265,2019-05-30 12:13:29:614
-0.09,0.15,-10.81,-0.26,0.43,-9.79,-0.3,0.36,0.58,-0.02,0.04,-0.66,-14.27,1.68,80.1,288.664,-2.631,178.596,75270,2019-05-30 12:13:29:619
-0.09,0.15,-10.81,-0.26,0.43,-9.79,-0.3,0.36,0.58,-0.02,0.04,-0.66,-14.27,1.68,80.1,288.664,-2.631,178.596,75275,2019-05-30 12:13:29:624
-0.18,0.21,-9.65,-0.26,0.43,-9.79,-0.3,0.36,0.58,-0.02,0.04,-0.66,-14.27,1.68,80.1,288.664,-2.631,178.596,75280,2019-05-30 12:13:29:629
-0.18,0.21,-9.65,-0.26,0.43,-9.79,-0.3,0.36,0.58,-0.02,0.04,-0.66,-14.27,1.68,80.1,288.664,-2.631,178.596,75284,2019-05-30 12:13:29:633
-0.18,0.21,-9.65,-0.26,0.43,-9.79,-0.3,0.36,0.58,-0.02,0.04,-0.66,-14.27,1.68,80.1,288.664,-2.631,178.596,75290,2019-05-30 12:13:29:639
-0.18,0.21,-9.65,-0.26,0.43,-9.79,-0.3,0.36,0.58,-0.02,0.04,-0.66,-14.27,1.68,80.1,288.664,-2.631,178.596,75295,2019-05-30 12:13:29:644
-0.18,0.21,-9.65,-0.25,0.43,-9.79,-0.28,0.52,0.09,0,0.02,-0.71,-12.95,1.13,77.33,286.168,-2.514,178.479,75300,2019-05-30 12:13:29:649
-0.18,0.21,-9.65,-0.25,0.43,-9.79,-0.28,0.52,0.09,0,0.02,-0.71,-12.95,1.13,77.33,286.168,-2.514,178.479,75305,2019-05-30 12:13:29:654
-0.18,0.21,-9.65,-0.25,0.43,-9.79,-0.28,0.52,0.09,0,0.02,-0.71,-12.95,1.13,77.33,286.168,-2.514,178.479,75310,2019-05-30 12:13:29:659
-0.18,0.21,-9.65,-0.25,0.43,-9.79,-0.28,0.52,0.09,0,0.02,-0.71,-12.95,1.13,77.33,286.168,-2.514,178.479,75315,2019-05-30 12:13:29:664
-0.47,-0.1,-10.07,-0.25,0.43,-9.79,-0.28,0.52,0.09,0,0.02,-0.71,-12.95,1.13,77.33,286.168,-2.514,178.479,75319,2019-05-30 12:13:29:668
-0.47,-0.1,-10.07,-0.25,0.43,-9.79,-0.28,0.52,0.09,0,0.02,-0.71,-12.95,1.13,77.33,286.168,-2.514,178.479,75325,2019-05-30 12:13:29:674
-0.47,-0.1,-10.07,-0.25,0.43,-9.79,-0.28,0.52,0.09,0,0.02,-0.71,-12.95,1.13,77.33,286.168,-2.514,178.479,75335,2019-05-30 12:13:29:684
-0.47,-0.1,-10.07,-0.25,0.43,-9.79,-0.28,0.52,0.09,0,0.02,-0.71,-12.95,1.13,77.33,286.168,-2.514,178.479,75337,2019-05-30 12:13:29:686
-0.47,-0.1,-10.07,-0.24,0.42,-9.79,0.45,0.29,-0.6,0.01,0,-0.73,-12.53,-0.54,76.32,286.168,-2.514,178.479,75340,2019-05-30 12:13:29:689
-0.47,-0.1,-10.07,-0.24,0.42,-9.79,0.45,0.29,-0.6,0.01,0,-0.73,-12.53,-0.54,76.32,286.168,-2.514,178.479,75345,2019-05-30 12:13:29:694
-0.47,-0.1,-10.07,-0.24,0.42,-9.79,0.45,0.29,-0.6,0.01,0,-0.73,-12.53,-0.54,76.32,286.168,-2.514,178.479,75350,2019-05-30 12:13:29:699
-0.47,-0.1,-10.07,-0.24,0.42,-9.79,0.45,0.29,-0.6,0.01,0,-0.73,-12.53,-0.54,76.32,286.168,-2.514,178.479,75355,2019-05-30 12:13:29:704
-0.65,0.19,-9.26,-0.24,0.42,-9.79,0.45,0.29,-0.6,0.01,0,-0.73,-12.53,-0.54,76.32,286.168,-2.514,178.479,75359,2019-05-30 12:13:29:708
-0.65,0.19,-9.26,-0.24,0.42,-9.79,0.45,0.29,-0.6,0.01,0,-0.73,-12.53,-0.54,76.32,286.168,-2.514,178.479,75364,2019-05-30 12:13:29:713
-0.65,0.19,-9.26,-0.24,0.42,-9.79,0.45,0.29,-0.6,0.01,0,-0.73,-12.53,-0.54,76.32,286.168,-2.514,178.479,75370,2019-05-30 12:13:29:719
-0.65,0.19,-9.26,-0.24,0.42,-9.79,0.45,0.29,-0.6,0.01,0,-0.73,-12.53,-0.54,76.32,286.168,-2.514,178.479,75375,2019-05-30 12:13:29:724
-0.65,0.19,-9.26,-0.24,0.42,-9.79,-0.55,-0.34,-0.68,0.02,0.03,-0.79,-12.17,-1.13,75.54,279.197,-2.456,178.596,75382,2019-05-30 12:13:29:731
-0.65,0.19,-9.26,-0.24,0.42,-9.79,-0.55,-0.34,-0.68,0.02,0.03,-0.79,-12.17,-1.13,75.54,279.197,-2.456,178.596,75385,2019-05-30 12:13:29:734
-0.65,0.19,-9.26,-0.24,0.42,-9.79,-0.55,-0.34,-0.68,0.02,0.03,-0.79,-12.17,-1.13,75.54,279.197,-2.456,178.596,75390,2019-05-30 12:13:29:739
-0.65,0.19,-9.26,-0.24,0.42,-9.79,-0.55,-0.34,-0.68,0.02,0.03,-0.79,-12.17,-1.13,75.54,279.197,-2.456,178.596,75395,2019-05-30 12:13:29:744
-0.35,-0.1,-9.64,-0.24,0.42,-9.79,-0.55,-0.34,-0.68,0.02,0.03,-0.79,-12.17,-1.13,75.54,279.197,-2.456,178.596,75400,2019-05-30 12:13:29:749
-0.35,-0.1,-9.64,-0.24,0.42,-9.79,-0.55,-0.34,-0.68,0.02,0.03,-0.79,-12.17,-1.13,75.54,279.197,-2.456,178.596,75405,2019-05-30 12:13:29:754
-0.35,-0.1,-9.64,-0.24,0.42,-9.79,-0.55,-0.34,-0.68,0.02,0.03,-0.79,-12.17,-1.13,75.54,279.197,-2.456,178.596,75410,2019-05-30 12:13:29:759
-0.35,-0.1,-9.64,-0.24,0.42,-9.79,-0.55,-0.34,-0.68,0.02,0.03,-0.79,-12.17,-1.13,75.54,279.197,-2.456,178.596,75415,2019-05-30 12:13:29:764
-0.35,-0.1,-9.64,-0.24,0.42,-9.79,-0.55,-0.34,-0.68,0.02,0.03,-0.79,-12.17,-1.13,75.54,279.197,-2.456,178.596,75420,2019-05-30 12:13:29:769
-0.35,-0.1,-9.64,-0.24,0.42,-9.79,-0.55,-0.34,-0.68,0.02,0.03,-0.79,-12.17,-1.13,75.54,279.197,-2.456,178.596,75427,2019-05-30 12:13:29:776
-0.35,-0.1,-9.64,-0.24,0.42,-9.79,-0.55,-0.34,-0.68,0.02,0.03,-0.79,-12.17,-1.13,75.54,279.197,-2.456,178.596,75430,2019-05-30 12:13:29:779
-0.61,0.18,-9.24,-0.23,0.42,-9.79,0.01,0.09,0.53,0,0.04,-0.86,-10.97,-2.58,75.66,271.099,-2.456,178.596,75434,2019-05-30 12:13:29:783
-0.61,0.18,-9.24,-0.23,0.42,-9.79,0.01,0.09,0.53,0,0.04,-0.86,-10.97,-2.58,75.66,271.099,-2.456,178.596,75443,2019-05-30 12:13:29:792
-0.61,0.18,-9.24,-0.23,0.42,-9.79,0.01,0.09,0.53,0,0.04,-0.86,-10.97,-2.58,75.66,271.099,-2.456,178.596,75445,2019-05-30 12:13:29:794
-0.61,0.18,-9.24,-0.23,0.42,-9.79,0.01,0.09,0.53,0,0.04,-0.86,-10.97,-2.58,75.66,271.099,-2.456,178.596,75450,2019-05-30 12:13:29:799
-0.61,0.18,-9.24,-0.23,0.42,-9.79,0.01,0.09,0.53,0,0.04,-0.86,-10.97,-2.58,75.66,271.099,-2.456,178.596,75454,2019-05-30 12:13:29:803
-0.61,0.18,-9.24,-0.23,0.42,-9.79,0.01,0.09,0.53,0,0.04,-0.86,-10.97,-2.58,75.66,271.099,-2.456,178.596,75460,2019-05-30 12:13:29:809
-0.61,0.18,-9.24,-0.23,0.42,-9.79,0.01,0.09,0.53,0,0.04,-0.86,-10.97,-2.58,75.66,271.099,-2.456,178.596,75464,2019-05-30 12:13:29:813
-0.61,0.18,-9.24,-0.23,0.42,-9.79,0.01,0.09,0.53,0,0.04,-0.86,-10.97,-2.58,75.66,271.099,-2.456,178.596,75470,2019-05-30 12:13:29:819
-0.34,0.47,-9.61,-0.22,0.42,-9.79,0.31,0.31,0.15,-0.02,0.02,-0.85,-10.02,-3.36,76.19,271.099,-2.456,178.596,75476,2019-05-30 12:13:29:825
-0.34,0.47,-9.61,-0.22,0.42,-9.79,0.31,0.31,0.15,-0.02,0.02,-0.85,-10.02,-3.36,76.19,271.099,-2.456,178.596,75479,2019-05-30 12:13:29:828
-0.34,0.47,-9.61,-0.22,0.42,-9.79,0.31,0.31,0.15,-0.02,0.02,-0.85,-10.02,-3.36,76.19,271.099,-2.456,178.596,75485,2019-05-30 12:13:29:834
-0.34,0.47,-9.61,-0.22,0.42,-9.79,0.31,0.31,0.15,-0.02,0.02,-0.85,-10.02,-3.36,76.19,271.099,-2.456,178.596,75491,2019-05-30 12:13:29:840
-0.34,0.47,-9.61,-0.22,0.42,-9.79,0.31,0.31,0.15,-0.02,0.02,-0.85,-10.02,-3.36,76.19,271.099,-2.456,178.596,75494,2019-05-30 12:13:29:843
-0.34,0.47,-9.61,-0.22,0.42,-9.79,0.31,0.31,0.15,-0.02,0.02,-0.85,-10.02,-3.36,76.19,271.099,-2.456,178.596,75500,2019-05-30 12:13:29:849
-0.34,0.47,-9.61,-0.22,0.42,-9.79,0.31,0.31,0.15,-0.02,0.02,-0.85,-10.02,-3.36,76.19,271.099,-2.456,178.596,75505,2019-05-30 12:13:29:854
-0.83,0.56,-9.3,-0.21,0.43,-9.79,-0.14,0.31,0.42,-0.04,0.05,-0.88,-8.94,-4.26,76.86,266.233,-2.456,178.713,75510,2019-05-30 12:13:29:859
-0.83,0.56,-9.3,-0.21,0.43,-9.79,-0.14,0.31,0.42,-0.04,0.05,-0.88,-8.94,-4.26,76.86,266.233,-2.456,178.713,75515,2019-05-30 12:13:29:864
-0.83,0.56,-9.3,-0.21,0.43,-9.79,-0.14,0.31,0.42,-0.04,0.05,-0.88,-8.94,-4.26,76.86,266.233,-2.456,178.713,75519,2019-05-30 12:13:29:868
-0.83,0.56,-9.3,-0.21,0.43,-9.79,-0.14,0.31,0.42,-0.04,0.05,-0.88,-8.94,-4.26,76.86,266.233,-2.456,178.713,75525,2019-05-30 12:13:29:874
